"","item","item_link","is_beer","n","beer","price"
"1","Green Flagship American IPA","https://treehousebrew.com/shop/p/green-flagship-american-ipa",TRUE,1,"Green Flagship American IPA",91.2
"2","Saturday Ripper Mix Pack","https://treehousebrew.com/shop/p/saturday-ripper-mix-pack",TRUE,4,"Julius",101.2
"3","Saturday Ripper Mix Pack","https://treehousebrew.com/shop/p/saturday-ripper-mix-pack",TRUE,4,"King Julius",101.2
"4","Saturday Ripper Mix Pack","https://treehousebrew.com/shop/p/saturday-ripper-mix-pack",TRUE,4,"Doubleganger",101.2
"5","Saturday Ripper Mix Pack","https://treehousebrew.com/shop/p/saturday-ripper-mix-pack",TRUE,4,"Weeknight 12oz",101.2
"6","Saturday Ripper Mix Pack","https://treehousebrew.com/shop/p/saturday-ripper-mix-pack",TRUE,4,"Haze",101.2
"7","Saturday Ripper Mix Pack","https://treehousebrew.com/shop/p/saturday-ripper-mix-pack",TRUE,4,"Green",101.2
"8","King Julius Double IPA [4-pack]","https://treehousebrew.com/shop/p/king-julius-double-ipa-4-pack",TRUE,1,"King Julius Double IPA [4-pack]",20.2
"9","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,2,"Alter Ego",109.95
"10","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,2,"Beginner's Mind",109.95
"11","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,2,"Brighter Than Starlight",109.95
"12","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,2,"Green",109.95
"13","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,2,"Haze",109.95
"14","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,2,"Julius",109.95
"15","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,2,"King Julius",109.95
"16","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,1,"Very Hhhazyyy",109.95
"17","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,2,"Weeknight 12oz",109.95
"18","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,2,"Brilliant",109.95
"19","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,1,"Doubleganger",109.95
"20","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,1,"JJJuliusss",109.95
"21","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,1,"Mega Treat",109.95
"22","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,1,"Seven",109.95
"23","Give Me All Of Yours Hops - Weekend Celebration Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-yours-hops-weekend-celebration-edition-mix-pack",TRUE,1,"Thank You",109.95
"24","Julius Flagship Tree House IPA","https://treehousebrew.com/shop/p/julius-flagship-tree-house-ipa",TRUE,1,"Julius Flagship Tree House IPA",91.2
"25","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,5,"Alter Ego",98.7
"26","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,5,"Green",98.7
"27","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,5,"Julius",98.7
"28","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,5,"Haze",98.7
"29","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,2,"Doubleganger",98.7
"30","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,2,"King Julius",98.7
"31","Mega Treat Extra Kettle + Dry Hopped Double IPA [4-pack]","https://treehousebrew.com/shop/p/mega-treat-extra-kettle-dry-hopped-double-ipa-4-pack",TRUE,1,"Mega Treat Extra Kettle + Dry Hopped Double IPA [4-pack]",21.2
"32","Give Me All Of Your Double IPAS - April Sunshine Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-april-sunshine-edition-mix-pack",TRUE,2,"Beginner's Mind",117.7
"33","Give Me All Of Your Double IPAS - April Sunshine Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-april-sunshine-edition-mix-pack",TRUE,2,"Brighter Than Starlight",117.7
"34","Give Me All Of Your Double IPAS - April Sunshine Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-april-sunshine-edition-mix-pack",TRUE,2,"Brilliant",117.7
"35","Give Me All Of Your Double IPAS - April Sunshine Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-april-sunshine-edition-mix-pack",TRUE,2,"Doubleganger",117.7
