"","item","item_link","is_beer","n","beer","price"
"1","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Beginner's Mind",116.7
"2","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Fruit Project with Mango + Stonefruit",116.7
"3","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Green",116.7
"4","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Haze",116.7
"5","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"JJJuliusss",116.7
"6","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Juice Project",116.7
"7","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Juice Project Citra + BRU 1",116.7
"8","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Perfect Storm",116.7
"9","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Let The Light In",116.7
"10","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"AAAlterrr Ego",116.7
"11","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Spring",116.7
"12","Quintessential Tree House Mix Pack - Weekend Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Very Green",116.7
"13","JJJULIUSSS Extra Kettle + Dry Hopped IPA [4-pack]","https://treehousebrew.com/shop/p/jjjuliusss-extra-kettle-dry-hopped-ipa-4-pack",TRUE,1,"JJJULIUSSS Extra Kettle + Dry Hopped IPA [4-pack]",18.2
"14","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"AAAlterrr Ego",120.2
"15","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Curiosity One Hundred Nine",120.2
"16","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Curiosity One Hundred Ten",120.2
"17","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Fascination",120.2
"18","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Green",120.2
"19","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Haze",120.2
"20","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"JJJuliusss",120.2
"21","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Juice Project Citra + Barbe Rouge",120.2
"22","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Let The Light In",120.2
"23","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"On The Fly",120.2
"24","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Perfect Storm",120.2
"25","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Super Radiant",120.2
"26","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Super Treat",120.2
"27","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Very Green",120.2
"28","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Beginner's Mind",120.2
"29","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Fruit Project with Mango & Stonefruit",120.2
"30","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Juice Project",120.2
"31","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Juice Project Citra + BRU 1",120.2
"32","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Spring",120.2
"33","Curiosity One Hundred Ten Experimental Double IPA [4-pack]","https://treehousebrew.com/shop/p/curiosity-one-hundred-ten-experimental-double-ipa-4-pack",TRUE,1,"Curiosity One Hundred Ten Experimental Double IPA [4-pack]",21.2
"34","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"AAAlterrr Ego",115.2
"35","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"Let The Light In",115.2
"36","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"Perfect Storm",115.2
"37","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,3,"Beginner's Mind",115.2
"38","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,3,"Green",115.2
"39","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,3,"Haze",115.2
"40","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,3,"Very Green",115.2
"41","Haze Flagship Double IPA","https://treehousebrew.com/shop/p/haze-flagship-double-ipa",TRUE,1,"Haze Flagship Double IPA",103.2
"42","Drink Your Fruits - Extra Tropical Edition Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-extra-tropical-edition-mix-pack",TRUE,4,"Fruit Project with Mango & Stonefruit",126.2
"43","Drink Your Fruits - Extra Tropical Edition Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-extra-tropical-edition-mix-pack",TRUE,4,"Juice Project",126.2
"44","Drink Your Fruits - Extra Tropical Edition Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-extra-tropical-edition-mix-pack",TRUE,4,"Juice Project Citra + Barbe Rouge",126.2
"45","Drink Your Fruits - Extra Tropical Edition Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-extra-tropical-edition-mix-pack",TRUE,4,"Juice Project Citra + BRU 1",126.2
"46","Drink Your Fruits - Extra Tropical Edition Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-extra-tropical-edition-mix-pack",TRUE,4,"Let The Light In",126.2
"47","Drink Your Fruits - Extra Tropical Edition Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-extra-tropical-edition-mix-pack",TRUE,4,"Super Treat",126.2
"48","Hold On To Sunshine Milk Stout with Chocolate + Peanut Butter + Coffee [4-pack]","https://treehousebrew.com/shop/p/hold-on-to-sunshine-milk-stout-with-chocolate-peanut-butter-coffee-4-pack",TRUE,1,"Hold On To Sunshine Milk Stout with Chocolate + Peanut Butter + Coffee [4-pack]",21.2
"49","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,5,"Green",112.45
"50","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,5,"Haze",112.45
"51","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,5,"Perfect Storm",112.45
"52","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,5,"Very Green",112.45
"53","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,4,"Super Treat",112.45
"54","Very Green Double IPA [4-pack]","https://treehousebrew.com/shop/p/very-green-double-ipa-4-pack",TRUE,1,"Very Green Double IPA [4-pack]",20.2
"55","Drink Your Greens - Luck of the Irish Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-greens-luck-of-the-irish-edition-mix-pack",TRUE,8,"Green",110.2
"56","Drink Your Greens - Luck of the Irish Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-greens-luck-of-the-irish-edition-mix-pack",TRUE,8,"Very Green",110.2
"57","Drink Your Greens - Luck of the Irish Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-greens-luck-of-the-irish-edition-mix-pack",TRUE,4,"Spring",110.2
"58","Drink Your Greens - Luck of the Irish Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-greens-luck-of-the-irish-edition-mix-pack",TRUE,2,"Fruit Project with Mango & Stonefruit",110.2
"59","Drink Your Greens - Luck of the Irish Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-greens-luck-of-the-irish-edition-mix-pack",TRUE,2,"Fruit Project with Peach and PF",110.2
"60","Green Core American IPA - Knocked Out Can","https://treehousebrew.com/shop/p/green-core-american-ipa-fancy-knocked-out-can-style",TRUE,1,"Green Core American IPA - Knocked Out Can",91.2
