"","item","item_link","is_beer","n","beer","price"
"1","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"Curiosity One Hundred Eleven",122.95
"2","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"Curiosity One Hundred Twelve",122.95
"3","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"Doppelganger",122.95
"4","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"Fruit Project with Mango & Stonefruit",122.95
"5","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"Juice Project Citra + BRU 1",122.95
"6","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"Let The Light In",122.95
"7","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"On The Fly",122.95
"8","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"Perfect Storm",122.95
"9","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"Super Vivid",122.95
"10","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,2,"Thank You",122.95
"11","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,1,"Very Green",122.95
"12","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,1,"Very Hhhazyyy",122.95
"13","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,1,"Very Hazy",122.95
"14","Give Me All Of Your Double IPAS - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-treehousetuesday-edition-mix-pack",TRUE,1,"Weeknight 12oz",122.95
"15","Green Flagship American IPA","https://treehousebrew.com/shop/p/green-flagship-american-ipa",TRUE,1,"Green Flagship American IPA",91.2
"16","Dream Team Mix Pack","https://treehousebrew.com/shop/p/dream-team-mix-pack",TRUE,8,"Julius",95.2
"17","Dream Team Mix Pack","https://treehousebrew.com/shop/p/dream-team-mix-pack",TRUE,8,"Green",95.2
"18","Dream Team Mix Pack","https://treehousebrew.com/shop/p/dream-team-mix-pack",TRUE,8,"Haze",95.2
"19","Daze American IPA [4-pack]","https://treehousebrew.com/shop/p/daze-american-ipa-4-pack",TRUE,1,"Daze American IPA [4-pack]",15.2
"20","Monday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,4,"Fruit Project with Mango & Stonefruit",119.2
"21","Monday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,4,"Julius",119.2
"22","Monday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,4,"Juice Project Citra + BRU 1",119.2
"23","Monday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,4,"Perfect Storm",119.2
"24","Monday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,4,"Very Hazy",119.2
