"","item","item_link","is_beer","n","beer","price"
"1","King Julius Double IPA [4-pack]","https://treehousebrew.com/shop/p/king-julius-double-ipa-4-pack",TRUE,1,"King Julius Double IPA [4-pack]",20.2
"2","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"Alter Ego",104.2
"3","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"Doubleganger",104.2
"4","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"Green",104.2
"5","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"Julius",104.2
"6","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"King Julius",104.2
"7","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"JJJuliusss",104.2
"8","Alter Ego Core American IPA [4-pack]","https://treehousebrew.com/shop/p/alter-ego-core-american-ipa-4-pack",TRUE,1,"Alter Ego Core American IPA [4-pack]",15.2
"9","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,2,"Brighter Than Starlight",116.2
"10","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,2,"Brilliant",116.2
"11","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,2,"Doubleganger",116.2
"12","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,2,"Green",116.2
"13","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,2,"Julius",116.2
"14","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,2,"King Julius",116.2
"15","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,2,"On The Fly",116.2
"16","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,2,"Very Hhhazyyy",116.2
"17","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,1,"Doppelganger",116.2
"18","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,1,"JJJuliusss",116.2
"19","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,1,"Let The Light In",116.2
"20","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,1,"Mega Treat",116.2
"21","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,1,"Super Vivid",116.2
"22","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,2,"Thank You",116.2
"23","Give Me All Of Your Hops - #treehousetuesday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-treehousetuesday-edition-mix-pack",TRUE,1,"Weeknight 12oz",116.2
"24","Seven Anniversary Double IPA [4-pack]","https://treehousebrew.com/shop/p/seven-anniversary-double-ipa-4-pack",TRUE,1,"Seven Anniversary Double IPA [4-pack]",21.2
"25","Drink Your Oranges Mix Pack","https://treehousebrew.com/shop/p/drink-your-oranges-mix-pack",TRUE,8,"Julius",104.2
"26","Drink Your Oranges Mix Pack","https://treehousebrew.com/shop/p/drink-your-oranges-mix-pack",TRUE,4,"JJJuliusss",104.2
"27","Drink Your Oranges Mix Pack","https://treehousebrew.com/shop/p/drink-your-oranges-mix-pack",TRUE,4,"Weeknight 12oz",104.2
"28","Drink Your Oranges Mix Pack","https://treehousebrew.com/shop/p/drink-your-oranges-mix-pack",TRUE,4,"Mega Treat",104.2
"29","Drink Your Oranges Mix Pack","https://treehousebrew.com/shop/p/drink-your-oranges-mix-pack",TRUE,2,"Very Hhhazyyy",104.2
"30","Drink Your Oranges Mix Pack","https://treehousebrew.com/shop/p/drink-your-oranges-mix-pack",TRUE,2,"Doubleganger",104.2
"31","Julius Flagship Tree House IPA","https://treehousebrew.com/shop/p/julius-flagship-tree-house-ipa",TRUE,1,"Julius Flagship Tree House IPA",91.2
"32","Very HHHazyyyy Double IPA [2-pack]","https://treehousebrew.com/shop/p/very-hhhazyyyy-double-ipa-4-pack",TRUE,1,"Very HHHazyyyy Double IPA [2-pack]",11.1
"33","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,2,"Brilliant",109.95
"34","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,3,"Daze",109.95
"35","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,3,"Doppelganger",109.95
"36","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,3,"Doubleganger",109.95
"37","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,2,"Green",109.95
"38","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,3,"JJJuliusss",109.95
"39","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,2,"On The Fly",109.95
"40","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,2,"Thank You",109.95
"41","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,2,"Very Hhhazyyy",109.95
"42","Quintessential Tree House Mix Pack","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack",TRUE,2,"Weeknight 12oz",109.95
"43","JJJULIUSSS Extra Kettle + Dry Hopped IPA [4-pack]","https://treehousebrew.com/shop/p/jjjuliusss-extra-kettle-dry-hopped-ipa-4-pack",TRUE,1,"JJJULIUSSS Extra Kettle + Dry Hopped IPA [4-pack]",18.2
"44","Saturday Improver Mix Pack","https://treehousebrew.com/shop/p/saturday-improver-mix-pack",TRUE,4,"Doubleganger",117.7
"45","Saturday Improver Mix Pack","https://treehousebrew.com/shop/p/saturday-improver-mix-pack",TRUE,4,"JJJuliusss",117.7
"46","Saturday Improver Mix Pack","https://treehousebrew.com/shop/p/saturday-improver-mix-pack",TRUE,4,"Mega Treat",117.7
"47","Saturday Improver Mix Pack","https://treehousebrew.com/shop/p/saturday-improver-mix-pack",TRUE,4,"Thank You",117.7
"48","Saturday Improver Mix Pack","https://treehousebrew.com/shop/p/saturday-improver-mix-pack",TRUE,4,"Daze",117.7
"49","Saturday Improver Mix Pack","https://treehousebrew.com/shop/p/saturday-improver-mix-pack",TRUE,2,"Let The Light In",117.7
"50","Saturday Improver Mix Pack","https://treehousebrew.com/shop/p/saturday-improver-mix-pack",TRUE,2,"Very Hhhazyyy",117.7
"51","Green Flagship American IPA","https://treehousebrew.com/shop/p/green-flagship-american-ipa",TRUE,1,"Green Flagship American IPA",91.2
"52","Sweet Sunday Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Doubleganger",103.2
"53","Sweet Sunday Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Green",103.2
"54","Sweet Sunday Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"JJJuliusss",103.2
"55","Sweet Sunday Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Mega Treat",103.2
"56","Sweet Sunday Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Daze",103.2
"57","Sweet Sunday Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Weeknight 12oz",103.2
"58","Mega Treat Extra Kettle + Dry Hopped Double IPA [4-pack]","https://treehousebrew.com/shop/p/mega-treat-extra-kettle-dry-hopped-double-ipa-4-pack",TRUE,1,"Mega Treat Extra Kettle + Dry Hopped Double IPA [4-pack]",21.2
"59","Doubleganger Double IPA [4-pack]","https://treehousebrew.com/shop/p/doubleganger-double-ipa-4-pack",TRUE,1,"Doubleganger Double IPA [4-pack]",20.2
"60","I Will Definitely Take One Of Those Mix Packs","https://treehousebrew.com/shop/p/i-will-definitely-take-one-of-those-mix-packs",TRUE,3,"Very Hhhazyyy",113.95
"61","I Will Definitely Take One Of Those Mix Packs","https://treehousebrew.com/shop/p/i-will-definitely-take-one-of-those-mix-packs",TRUE,4,"Doubleganger",113.95
