"","item","item_link","is_beer","n","beer","price"
"18","I'll Take The New Stuff Mix Pack","https://treehousebrew.com/shop/p/ill-take-the-new-stuff-mix-pack",TRUE,5,"Juice Project Citra + BRU 1",125.95
"19","I'll Take The New Stuff Mix Pack","https://treehousebrew.com/shop/p/ill-take-the-new-stuff-mix-pack",TRUE,4,"Let The Light In",125.95
"20","Super Vivid Fruited Double IPA","https://treehousebrew.com/shop/p/super-vivid-fruited-double-ipa",TRUE,1,"Super Vivid Fruited Double IPA",21.2
"21","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Julius",108.2
"22","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Doppelganger",108.2
"23","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Green",108.2
"24","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Haze",108.2
"25","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Perfect Storm",108.2
"26","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Juice Project Citra + Bru-1",108.2
"27","Julius Flagship Tree House IPA","https://treehousebrew.com/shop/p/julius-flagship-tree-house-ipa",TRUE,1,"Julius Flagship Tree House IPA",91.2
"28","Mount Rushmore Mix Pack","https://treehousebrew.com/shop/p/mount-rushmore-mix-pack",TRUE,6,"Julius",98.7
"29","Mount Rushmore Mix Pack","https://treehousebrew.com/shop/p/mount-rushmore-mix-pack",TRUE,6,"Green",98.7
"30","Mount Rushmore Mix Pack","https://treehousebrew.com/shop/p/mount-rushmore-mix-pack",TRUE,6,"Haze",98.7
"31","Mount Rushmore Mix Pack","https://treehousebrew.com/shop/p/mount-rushmore-mix-pack",TRUE,6,"Doppelganger",98.7
"32","Very Green Double IPA [4-pack]","https://treehousebrew.com/shop/p/very-green-double-ipa-4-pack",TRUE,1,"Very Green Double IPA [4-pack]",20.2
"33","Purple Rain Mix Pack","https://treehousebrew.com/shop/p/purple-rain-mix-pack",TRUE,2,"Very Hazy",122.7
"34","Purple Rain Mix Pack","https://treehousebrew.com/shop/p/purple-rain-mix-pack",TRUE,4,"Haze",122.7
"35","Purple Rain Mix Pack","https://treehousebrew.com/shop/p/purple-rain-mix-pack",TRUE,4,"Juice Project Citra + Barbe Rouge",122.7
"36","Purple Rain Mix Pack","https://treehousebrew.com/shop/p/purple-rain-mix-pack",TRUE,4,"Perfect Storm",122.7
"37","Purple Rain Mix Pack","https://treehousebrew.com/shop/p/purple-rain-mix-pack",TRUE,4,"Let The Light In",122.7
"38","Purple Rain Mix Pack","https://treehousebrew.com/shop/p/purple-rain-mix-pack",TRUE,6,"Fruit Project with Mango & Stonefruit",122.7
"39","Curiosity One Hundred Ten Experimental Double IPA [4-pack]","https://treehousebrew.com/shop/p/curiosity-one-hundred-ten-experimental-double-ipa-4-pack",TRUE,1,"Curiosity One Hundred Ten Experimental Double IPA [4-pack]",21.2
"40","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Beginner's Mind",116.7
"41","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Fruit Project with Mango + Stonefruit",116.7
"42","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Green",116.7
"43","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Haze",116.7
"44","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"JJJuliusss",116.7
"45","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Juice Project",116.7
"46","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Juice Project Citra + BRU 1",116.7
"47","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Perfect Storm",116.7
"48","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Let The Light In",116.7
"49","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"AAAlterrr Ego",116.7
"50","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Spring",116.7
"51","Quintessential Tree House Mix Pack - Weekday Edition","https://treehousebrew.com/shop/p/quintessential-tree-house-mix-pack-1-396bt",TRUE,2,"Very Green",116.7
"52","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"AAAlterrr Ego",120.2
"53","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Curiosity One Hundred Nine",120.2
"54","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Curiosity One Hundred Ten",120.2
"55","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Fascination",120.2
"56","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Green",120.2
"57","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Haze",120.2
"58","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"JJJuliusss",120.2
"59","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Juice Project Citra + Barbe Rouge",120.2
"60","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Let The Light In",120.2
"61","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"On The Fly",120.2
"62","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Perfect Storm",120.2
"63","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Super Radiant",120.2
"64","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Super Treat",120.2
"65","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,1,"Very Green",120.2
"66","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Beginner's Mind",120.2
"67","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Fruit Project with Mango & Stonefruit",120.2
"68","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Juice Project",120.2
"69","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Juice Project Citra + BRU 1",120.2
"70","Give Me All Of Your Hops - Extra Juicy Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-extra-juicy-edition-mix-pack",TRUE,2,"Spring",120.2
"71","Doppelganger Double IPA [4-Pack]","https://treehousebrew.com/shop/p/doppelganger-double-ipa-4-pack",TRUE,1,"Doppelganger Double IPA [4-Pack]",18.2
"72","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"AAAlterrr Ego",115.2
"73","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"Let The Light In",115.2
"74","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,4,"Perfect Storm",115.2
"75","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,3,"Beginner's Mind",115.2
"76","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,3,"Green",115.2
"77","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,3,"Haze",115.2
"78","Drink The Trees Mix Pack","https://treehousebrew.com/shop/p/drink-the-trees-mix-pack",TRUE,3,"Very Green",115.2
"79","Weeknight Double IPA - 12 oz exclusive! - [6-pack]","https://treehousebrew.com/shop/p/weeknight-double-ipa-12-oz-exclusive-4-pack",TRUE,1,"Weeknight Double IPA - 12 oz exclusive! - [6-pack]",19.8
"80","Very Hazy Double IPA [4-pack]","https://treehousebrew.com/shop/p/very-hazy-double-ipa-4-pack",TRUE,1,"Very Hazy Double IPA [4-pack]",20.2
"81","Haze Flagship Double IPA","https://treehousebrew.com/shop/p/haze-flagship-double-ipa",TRUE,1,"Haze Flagship Double IPA",103.2
"82","Hold On To Sunshine Milk Stout with Chocolate + Peanut Butter + Coffee [4-pack]","https://treehousebrew.com/shop/p/hold-on-to-sunshine-milk-stout-with-chocolate-peanut-butter-coffee-4-pack",TRUE,1,"Hold On To Sunshine Milk Stout with Chocolate + Peanut Butter + Coffee [4-pack]",21.2
"83","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,5,"Green",112.45
"84","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,5,"Haze",112.45
"85","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,5,"Perfect Storm",112.45
"86","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,5,"Very Green",112.45
"87","Dream Team Legends Edition Mix Pack","https://treehousebrew.com/shop/p/dream-team-legends-edition-mix-pack-1",TRUE,4,"Super Treat",112.45
"88","Let The Light In Extra Kettle + Dry-hopped Double IPA [4-pack]","https://treehousebrew.com/shop/p/let-the-light-in-extra-kettle-dry-hopped-double-ipa-4-pack",TRUE,1,"Let The Light In Extra Kettle + Dry-hopped Double IPA [4-pack]",21.2
"89","Haze Double IPA - 12 oz. Cans [12-pack]","https://treehousebrew.com/shop/p/haze-double-ipa-12-oz-cans-12-pack",TRUE,1,"Haze Double IPA - 12 oz. Cans [12-pack]",39.6
"90","Juice Project Citra + Bru-1 [4-pack]","https://treehousebrew.com/shop/p/juice-project-citra-bru-1",TRUE,1,"Juice Project Citra + Bru-1 [4-pack]",21.2
"91","AAAlterrr Ego Extra Kettle + Dry Hopped American IPA [4-pack]","https://treehousebrew.com/shop/p/aaalterrr-ego-extra-kettle-dry-hopped-american-ipa-4-pack",TRUE,1,"AAAlterrr Ego Extra Kettle + Dry Hopped American IPA [4-pack]",18.2
"92","Perfect Storm Extra Kettle + Dry Hopped Double IPA [4-pack]","https://treehousebrew.com/shop/p/perfect-storm-extra-kettle-dry-hopped-double-ipa-4-pack",TRUE,1,"Perfect Storm Extra Kettle + Dry Hopped Double IPA [4-pack]",21.2
"93","Fruit Project Mango + Stonefruit [4-pack]","https://treehousebrew.com/shop/p/fruit-project-mango-stonefruit-4-pack",TRUE,1,"Fruit Project Mango + Stonefruit [4-pack]",21.2
"94","Juice Project Citra + Barbe Rouge Cold-hopped Double IPA","https://treehousebrew.com/shop/p/juice-project-citra-barbe-rouge-cold-hopped-double-ipa",TRUE,1,"Juice Project Citra + Barbe Rouge Cold-hopped Double IPA",21.2
"95","Double Shot Espresso Imperial Coffee Stout with Extra Coffee [4-pack]","https://treehousebrew.com/shop/p/double-shot-espresso-imperial-coffee-stout-with-extra-coffee-4-pack",TRUE,1,"Double Shot Espresso Imperial Coffee Stout with Extra Coffee [4-pack]",34.2
"96","Fascination Fruited Double IPA [4-pack]","https://treehousebrew.com/shop/p/fascination-fruited-double-ipa-4-pack",TRUE,1,"Fascination Fruited Double IPA [4-pack]",20.2
"97","Cold Brew - Monochrome Blend!","https://treehousebrew.com/shop/p/house-blend-cold-brew-xy8kp-bngmt",FALSE,NA,NA,NA
"98","Triple Shot House Blend Imperial Stout with custom House-roasted Coffee [500 ML]","https://treehousebrew.com/shop/p/triple-shot-house-blend-imperial-stout-with-custom-house-roasted-coffee-500-ml",TRUE,1,"Triple Shot House Blend Imperial Stout with custom House-roasted Coffee [500 ML]",11
"99","Super Treat Double IPA [4-pack]","https://treehousebrew.com/shop/p/super-treat-double-ipa-4-pack",TRUE,1,"Super Treat Double IPA [4-pack]",20.2
"100","Permanence Decadent Imperial Milk Stout with Maple + Chocolate + Coffee [500 ML Bottle]","https://treehousebrew.com/shop/p/permanence-decadent-imperial-milk-stout-with-maple-chocolate-coffee",TRUE,1,"Permanence Decadent Imperial Milk Stout with Maple + Chocolate + Coffee [500 ML Bottle]",12
"101","Simple Life Imperial S'mores Milk Stout with Chocolate + Marshmallow + Graham Crackers [4-pack]","https://treehousebrew.com/shop/p/simple-life-imperial-smores-milk-stout-with-chocolate-marshmallow-graham-crackers",TRUE,1,"Simple Life Imperial S'mores Milk Stout with Chocolate + Marshmallow + Graham Crackers [4-pack]",34.2
"102","Beginner's Mind Double IPA [4-pack]","https://treehousebrew.com/shop/p/beginners-mind-double-ipa-4-pack",TRUE,1,"Beginner's Mind Double IPA [4-pack]",20.2
"103","St. Paddy's Day Can Caddie","https://treehousebrew.com/shop/p/st-paddys-day-can-caddie",FALSE,NA,NA,NA
"104","Spring Seasonal Double IPA [4-pack]","https://treehousebrew.com/shop/p/spring-seasonal-double-ipa-4-pack",TRUE,1,"Spring Seasonal Double IPA [4-pack]",18.2
"105","On The Fly Imperial IPA [4-pack]","https://treehousebrew.com/shop/p/on-the-fly-imperial-ipa",TRUE,1,"On The Fly Imperial IPA [4-pack]",20.2
"106","Steadfast Barrel-blended Imperial Stout with Chocolate + Coffee","https://treehousebrew.com/shop/p/steadfast-barrel-blended-imperial-stout-with-chocolate-coffee",TRUE,1,"Steadfast Barrel-blended Imperial Stout with Chocolate + Coffee",10
"107","Impermanence Imperial Milk Stout with Chocolate + Maple + Coffee [4-pack]","https://treehousebrew.com/shop/p/impermanence-imperial-milk-stout-with-chocolate-maple-coffee",TRUE,1,"Impermanence Imperial Milk Stout with Chocolate + Maple + Coffee [4-pack]",34.2
"108","Nervous Energy Milk Stout with Maple + Vanilla + Cinnamon [4-pack]","https://treehousebrew.com/shop/p/nervous-energy-milk-stout-with-maple-vanilla-cinnamon-4-pack",TRUE,1,"Nervous Energy Milk Stout with Maple + Vanilla + Cinnamon [4-pack]",21.2
"109","Big Nugget Barrel-Blended Imperial Stout with Almonds + Coconut","https://treehousebrew.com/shop/p/big-nugget-barrel-blended-imperial-stout-with-almonds-coconut",TRUE,1,"Big Nugget Barrel-Blended Imperial Stout with Almonds + Coconut",10
"110","Guava + Peach + Hibiscus Tart [4-pack]","https://treehousebrew.com/shop/p/guava-peach-hibiscus-tart-4-pack",TRUE,1,"Guava + Peach + Hibiscus Tart [4-pack]",15.2
"111","Sweet Ride - Espresso + Raspberry + Vanilla / Imperial Milk Stout [500 ML Bottle]","https://treehousebrew.com/shop/p/sweet-ride-peanut-butter-hazelnut-coffee-imperial-milk-stout-y5l5r",TRUE,1,"Sweet Ride - Espresso + Raspberry + Vanilla / Imperial Milk Stout [500 ML Bottle]",12
"112","Sweet Ride Fluffernutter","https://treehousebrew.com/shop/p/sweet-ride-fluffernutter",TRUE,1,"Sweet Ride Fluffernutter",12
"113","Sweet Ride - Peanut Butter + Hazelnut Coffee / Imperial Milk Stout","https://treehousebrew.com/shop/p/sweet-ride-peanut-butter-hazelnut-coffee-imperial-milk-stout",TRUE,1,"Sweet Ride - Peanut Butter + Hazelnut Coffee / Imperial Milk Stout",12
"114","Tree Of Life Blended Barleywine - Batch Two","https://treehousebrew.com/shop/p/tree-of-life-blended-barleywine",TRUE,NA,NA,NA
"115","Cozy Baltic Porter [500 ML Bottle]","https://treehousebrew.com/shop/p/cozy-baltic-porter",TRUE,1,"Cozy Baltic Porter [500 ML Bottle]",6.5
"116","Warmth - Belgian-style Quadrupel [12 oz Bottle]","https://treehousebrew.com/shop/p/warmth-belgian-style-quadrupel",TRUE,1,"Warmth - Belgian-style Quadrupel [12 oz Bottle]",4
"117","The Universe Is Indifferent - Imperial Milk Stout with Chocolate + Coffee [500 ML Bottle]","https://treehousebrew.com/shop/p/the-universe-is-indifferent-imperial-milk-stout-with-chocolate-coffee",TRUE,1,"The Universe Is Indifferent - Imperial Milk Stout with Chocolate + Coffee [500 ML Bottle]",12
"118","Chocolate Fudge Cake Imperial Milk Stout with Chocolate and Vanilla","https://treehousebrew.com/shop/p/chocolate-fudge-cake-imperial-milk-stout-with-chocolate-amp-vanilla",TRUE,1,"Chocolate Fudge Cake Imperial Milk Stout with Chocolate and Vanilla",12
"119","Love Imperial Red Velvet Cake Milk Stout","https://treehousebrew.com/shop/p/love-imperial-red-velvet-cake-milk-stout",TRUE,1,"Love Imperial Red Velvet Cake Milk Stout",12
"120","Sweet Ride Cookies and Cream Banana Cream Sundae","https://treehousebrew.com/shop/p/sweet-ride-cookies-amp-cream-banana-cream-sundae",TRUE,1,"Sweet Ride Cookies and Cream Banana Cream Sundae",12
"121","Staff Acknowledgement [Tip Jar]","https://treehousebrew.com/shop/p/ikmufggvm2junnr92g4dsmsl542gdn",FALSE,NA,NA,NA
"122","Ultimate Coffee Lover's Starter Kit","https://treehousebrew.com/shop/p/ultimate-coffee-lovers-starter-kit",FALSE,NA,NA,NA
"123","The Tree House CHEMEX","https://treehousebrew.com/shop/p/the-tree-house-chemex",FALSE,NA,NA,NA
"124","CHEMEX Bonded Filters","https://treehousebrew.com/shop/p/chemex-bonded-filters",FALSE,NA,NA,NA
"125","Tree House Coffee Company Diner Mug","https://treehousebrew.com/shop/p/tree-house-coffee-company-diner-mug",FALSE,NA,NA,NA
"126","Paragon Espresso Blend","https://treehousebrew.com/shop/p/paragon-espresso-blend",FALSE,NA,NA,NA
"127","Monochrome Medium-Dark Roast Blend [Whole Bean]","https://treehousebrew.com/shop/p/monochrome-medium-dark-roast-blend-whole-bean-new",FALSE,NA,NA,NA
"128","Aurora - Blended Coffee [New!]","https://treehousebrew.com/shop/p/aurora-blended-coffee-new",FALSE,NA,NA,NA
"129","Tree House Blend Coffee - House-roasted Core Blend","https://treehousebrew.com/shop/p/tree-house-blend-coffee",FALSE,NA,NA,NA
"130","Peru - Finca La Lima [Limited Whole Bean Coffee] **NEW!**","https://treehousebrew.com/shop/p/peru-finca-la-lima-limited-whole-bean-coffee",FALSE,NA,NA,NA
"131","Fair & Square Whole Bean Coffee","https://treehousebrew.com/shop/p/fair-square-whole-bean-coffee",FALSE,NA,NA,NA
"132","Willi Becher Glass - Tree House Logo [Choose Color!]","https://treehousebrew.com/shop/p/orange-willi-becher-glass",FALSE,NA,NA,NA
"133","Juice Project Teku","https://treehousebrew.com/shop/p/juice-project-teku",FALSE,NA,NA,NA
"134","Tree House Puzzles (1000 Piece)","https://treehousebrew.com/shop/p/julius-puzzle-1000-piece",FALSE,NA,NA,NA
"135","Tulip Glass with Tree House logo [Choose Color!]","https://treehousebrew.com/shop/p/tulip-glass-black-logo",FALSE,NA,NA,NA
"136","Rastal Teku with Tree House Logo [Choose Color!]","https://treehousebrew.com/shop/p/rastal-teku-black-tree-logo",FALSE,NA,NA,NA
"137","MiiR Can Chiller","https://treehousebrew.com/shop/p/miir-can-chiller",FALSE,NA,NA,NA
"138","White Logo 15.25 oz Spiegelau Cognac Glass","https://treehousebrew.com/shop/p/white-logo-1525-oz-spiegelau-cognac-glass",FALSE,NA,NA,NA
"139","60 Oz. Pitcher","https://treehousebrew.com/shop/p/60-oz-pitcher",FALSE,NA,NA,NA
"140","Juice Machine Teku","https://treehousebrew.com/shop/p/juice-machine-teku",FALSE,NA,NA,NA
"141","Tree House Diamond Logo Tote Bag!","https://treehousebrew.com/shop/p/tree-house-diamond-logo-tote-bag",FALSE,NA,NA,NA
"142","Speckled Almond Coffee Mug","https://treehousebrew.com/shop/p/speckled-almond-coffee-mug",FALSE,NA,NA,NA
"143","Coleman Cooler with Tree House Logo","https://treehousebrew.com/shop/p/coleman-cooler-with-tree-house-logo",FALSE,NA,NA,NA
"144","Tree House Bottle Opener","https://treehousebrew.com/shop/p/tree-house-bottle-opener",FALSE,NA,NA,NA
"145","Van Life Sticker [New!]","https://treehousebrew.com/shop/p/van-life-sticker-new",FALSE,NA,NA,NA
