"","item","item_link","is_beer","n","beer","price"
"1","Very Hazy Double IPA [4-pack]","https://treehousebrew.com/shop/p/very-hazy-double-ipa-4-pack",TRUE,1,"Very Hazy Double IPA [4-pack]",20.2
"2","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Julius",103.2
"3","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Green",103.2
"4","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Haze",103.2
"5","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Doubleganger",103.2
"6","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Sap",103.2
"7","Dream Team Mix Pack # 2","https://treehousebrew.com/shop/p/dream-team-mix-pack-2",TRUE,4,"Super Treat",103.2
"8","Super Treat Double IPA (4-pack)","https://treehousebrew.com/shop/p/super-treat-double-ipa-4-pack",TRUE,1,"Super Treat Double IPA (4-pack)",20.2
"9","Drink Your Fruits Mix Pack - #treehousetuesday Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack-treehousetuesday-edition-mix-pack",TRUE,5,"Juice Project Citra + Galaxy",115.45
"10","Drink Your Fruits Mix Pack - #treehousetuesday Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack-treehousetuesday-edition-mix-pack",TRUE,4,"Saturated",115.45
"11","Drink Your Fruits Mix Pack - #treehousetuesday Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack-treehousetuesday-edition-mix-pack",TRUE,4,"Doubleganger",115.45
"12","Drink Your Fruits Mix Pack - #treehousetuesday Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack-treehousetuesday-edition-mix-pack",TRUE,4,"Spring",115.45
"13","Drink Your Fruits Mix Pack - #treehousetuesday Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack-treehousetuesday-edition-mix-pack",TRUE,4,"Green",115.45
"14","Drink Your Fruits Mix Pack - #treehousetuesday Edition Mix Pack!","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack-treehousetuesday-edition-mix-pack",TRUE,3,"Very Hazy",115.45
"15","Give Me All Of Your Double IPAS - Manic Monday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-manic-monday-edition-mix-pack",TRUE,3,"Beginner's Mind",112.95
"16","Give Me All Of Your Double IPAS - Manic Monday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-manic-monday-edition-mix-pack",TRUE,3,"Doubleganger",112.95
"17","Give Me All Of Your Double IPAS - Manic Monday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-manic-monday-edition-mix-pack",TRUE,3,"Haze",112.95
"18","Give Me All Of Your Double IPAS - Manic Monday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-manic-monday-edition-mix-pack",TRUE,3,"Haze 12 oz",112.95
"19","Give Me All Of Your Double IPAS - Manic Monday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-manic-monday-edition-mix-pack",TRUE,3,"Juice Project Citra + Galaxy",112.95
"20","Give Me All Of Your Double IPAS - Manic Monday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-manic-monday-edition-mix-pack",TRUE,3,"King Julius",112.95
"21","Give Me All Of Your Double IPAS - Manic Monday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-manic-monday-edition-mix-pack",TRUE,3,"Saturated",112.95
"22","Give Me All Of Your Double IPAS - Manic Monday Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-manic-monday-edition-mix-pack",TRUE,3,"Spring",112.95
"23","Doubleganger Double IPA [4-pack]","https://treehousebrew.com/shop/p/doubleganger-double-ipa-4-pack",TRUE,1,"Doubleganger Double IPA [4-pack]",20.2
"24","Sunday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,5,"Juice Project Citra + Galaxy",108.7
"25","Sunday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,5,"Julius",108.7
"26","Sunday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,5,"Haze",108.7
"27","Sunday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,5,"Curiosity One Hundred Thirteen",108.7
"28","Sunday Slammer Mix Pack","https://treehousebrew.com/shop/p/sunday-slammer-mix-pack",TRUE,4,"King Julius",108.7
"29","Julius Flagship Tree House IPA","https://treehousebrew.com/shop/p/julius-flagship-tree-house-ipa",TRUE,1,"Julius Flagship Tree House IPA",91.2
"30","Eureka Citra Hoppy Blonde Ale - [4-pack]","https://treehousebrew.com/shop/p/eureka-citra-hoppy-blonde-ale-4-pack",TRUE,1,"Eureka Citra Hoppy Blonde Ale - [4-pack]",11.2
"31","Give Me All Of Your Cans - Ultimate Tasting Journey Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-a-tasting-journey-mix-pack-1",TRUE,2,"Green",117.45
"32","Give Me All Of Your Cans - Ultimate Tasting Journey Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-a-tasting-journey-mix-pack-1",TRUE,2,"Juice Project Citra + Galaxy",117.45
"33","Give Me All Of Your Cans - Ultimate Tasting Journey Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-a-tasting-journey-mix-pack-1",TRUE,2,"Beginner's Mind",117.45
"34","Give Me All Of Your Cans - Ultimate Tasting Journey Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-a-tasting-journey-mix-pack-1",TRUE,2,"Curiosity One Hundred Thirteen",117.45
"35","Give Me All Of Your Cans - Ultimate Tasting Journey Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-a-tasting-journey-mix-pack-1",TRUE,1,"Double Shot- Gold",117.45
"36","Give Me All Of Your Cans - Ultimate Tasting Journey Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-a-tasting-journey-mix-pack-1",TRUE,1,"Eureka w/ Citra",117.45
"37","Give Me All Of Your Cans - Ultimate Tasting Journey Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-a-tasting-journey-mix-pack-1",TRUE,1,"Haze",117.45
"38","Give Me All Of Your Cans - Ultimate Tasting Journey Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-a-tasting-journey-mix-pack-1",TRUE,1,"Haze 12 oz",117.45
