"","item","item_link","is_beer","n","beer","price"
"1","Friday Ripper Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Doubleganger",103.2
"2","Friday Ripper Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Green",103.2
"3","Friday Ripper Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"JJJuliusss",103.2
"4","Friday Ripper Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Mega Treat",103.2
"5","Friday Ripper Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Daze",103.2
"6","Friday Ripper Mix Pack","https://treehousebrew.com/shop/p/friday-ripper-mix-pack",TRUE,4,"Weeknight 12oz",103.2
"7","Very Green Double IPA [4-pack]","https://treehousebrew.com/shop/p/very-green-double-ipa-4-pack",TRUE,1,"Very Green Double IPA [4-pack]",20.2
"8","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"Curiosity One Hundred Eleven",121.95
"9","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"Curiosity One Hundred Twelve",121.95
"10","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"Doppelganger",121.95
"11","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"Doubleganger",121.95
"12","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"Brilliant",121.95
"13","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"Juice Project Citra + BRU 1",121.95
"14","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"Let The Light In",121.95
"15","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"On The Fly",121.95
"16","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"Super Vivid",121.95
"17","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,2,"Thank You",121.95
"18","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,1,"Very Green",121.95
"19","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,1,"Very Hhhazyyy",121.95
"20","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,1,"Very Hazy",121.95
"21","Give Me All Of Your Double IPAs Mix Pack - Fluffy Tail Edition","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-mix-pack-fluffy-tail-edition",TRUE,1,"Weeknight 12oz",121.95
"22","Green Flagship American IPA","https://treehousebrew.com/shop/p/green-flagship-american-ipa",TRUE,1,"Green Flagship American IPA",91.2
"23","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,1,"Very Hhhazyyy",115.95
"24","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,1,"Brighter Than Starlight",115.95
"25","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,1,"Curiosity One Hundred Eleven",115.95
"26","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,1,"Curiosity One Hundred Twelve",115.95
"27","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,1,"Daze",115.95
"28","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,1,"JJJuliusss",115.95
"29","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,1,"Super Vivid",115.95
"30","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,1,"Very Green",115.95
"31","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,2,"Doppelganger",115.95
"32","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,2,"Green",115.95
"33","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,2,"Juice Project Citra + BRU 1",115.95
"34","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,2,"Let The Light In",115.95
"35","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,2,"Mega Treat",115.95
"36","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,2,"On The Fly",115.95
"37","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,2,"Thank You",115.95
"38","Give Me All Of Your Hops - No Joke Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-no-joke-mix-pack",TRUE,2,"Weeknight 12oz",115.95
"39","JJJULIUSSS Extra Kettle + Dry Hopped IPA [4-pack]","https://treehousebrew.com/shop/p/jjjuliusss-extra-kettle-dry-hopped-ipa-4-pack",TRUE,1,"JJJULIUSSS Extra Kettle + Dry Hopped IPA [4-pack]",18.2
"40","Daze American IPA [4-pack]","https://treehousebrew.com/shop/p/daze-american-ipa-4-pack",TRUE,1,"Daze American IPA [4-pack]",15.2
"41","Mega Treat Extra Kettle + Dry Hopped Double IPA [4-pack]","https://treehousebrew.com/shop/p/mega-treat-extra-kettle-dry-hopped-double-ipa-4-pack",TRUE,1,"Mega Treat Extra Kettle + Dry Hopped Double IPA [4-pack]",21.2
"42","Thank You Double IPA [4-pack]","https://treehousebrew.com/shop/p/thank-you-double-ipa-4-pack",TRUE,1,"Thank You Double IPA [4-pack]",21.2
"43","Julius Flagship Tree House IPA","https://treehousebrew.com/shop/p/julius-flagship-tree-house-ipa",TRUE,1,"Julius Flagship Tree House IPA",91.2
"44","Doubleganger Double IPA [4-pack]","https://treehousebrew.com/shop/p/doubleganger-double-ipa-4-pack",TRUE,1,"Doubleganger Double IPA [4-pack]",20.2
"45","Brilliant Fruited Double IPA [4-pack]","https://treehousebrew.com/shop/p/brilliant-fruited-double-ipa-4-pack",TRUE,1,"Brilliant Fruited Double IPA [4-pack]",20.2
"46","I Will Definitely Take One Of Those Mix Packs","https://treehousebrew.com/shop/p/i-will-definitely-take-one-of-those-mix-packs",TRUE,3,"Very Hhhazyyy",113.95
"47","I Will Definitely Take One Of Those Mix Packs","https://treehousebrew.com/shop/p/i-will-definitely-take-one-of-those-mix-packs",TRUE,4,"Doubleganger",113.95
"48","I Will Definitely Take One Of Those Mix Packs","https://treehousebrew.com/shop/p/i-will-definitely-take-one-of-those-mix-packs",TRUE,4,"JJJuliusss",113.95
"49","I Will Definitely Take One Of Those Mix Packs","https://treehousebrew.com/shop/p/i-will-definitely-take-one-of-those-mix-packs",TRUE,4,"Mega Treat",113.95
"50","I Will Definitely Take One Of Those Mix Packs","https://treehousebrew.com/shop/p/i-will-definitely-take-one-of-those-mix-packs",TRUE,4,"Thank You",113.95
"51","I Will Definitely Take One Of Those Mix Packs","https://treehousebrew.com/shop/p/i-will-definitely-take-one-of-those-mix-packs",TRUE,5,"Weeknight 12oz",113.95
"52","Monochrome Cold Brew - 12 oz. Cans [4-pack]","https://treehousebrew.com/shop/p/monochrome-cold-brew-12-oz-cans-4-pack",FALSE,NA,NA,NA
"53","Brighter Than Starlight Double IPA [4-pack]","https://treehousebrew.com/shop/p/brighter-than-starlight-double-ipa-4-pack",TRUE,1,"Brighter Than Starlight Double IPA [4-pack]",21.2
"54","Very HHHazyyyy Double IPA [2-pack]","https://treehousebrew.com/shop/p/very-hhhazyyyy-double-ipa-4-pack",TRUE,1,"Very HHHazyyyy Double IPA [2-pack]",11.1
"55","Curiosity One Hundred Eleven Experimental Double IPA [4-pack]","https://treehousebrew.com/shop/p/curiosity-one-hundred-eleven-experimental-double-ipa-4-pack",TRUE,1,"Curiosity One Hundred Eleven Experimental Double IPA [4-pack]",21.2
"56","Weeknight Double IPA - 12 oz exclusive! - [6-pack]","https://treehousebrew.com/shop/p/weeknight-double-ipa-12-oz-exclusive-4-pack",TRUE,1,"Weeknight Double IPA - 12 oz exclusive! - [6-pack]",19.8
"57","Curiosity One Hundred Twelve Experimental Double IPA [4-pack]","https://treehousebrew.com/shop/p/curiosity-one-hundred-twelve-experimental-double-ipa-4-pack",TRUE,1,"Curiosity One Hundred Twelve Experimental Double IPA [4-pack]",21.2
"58","Super Vivid Fruited Double IPA","https://treehousebrew.com/shop/p/super-vivid-fruited-double-ipa",TRUE,1,"Super Vivid Fruited Double IPA",21.2
"59","Doppelganger Double IPA [4-Pack]","https://treehousebrew.com/shop/p/doppelganger-double-ipa-4-pack",TRUE,1,"Doppelganger Double IPA [4-Pack]",18.2
"60","On The Fly Imperial IPA [4-pack]","https://treehousebrew.com/shop/p/on-the-fly-imperial-ipa",TRUE,1,"On The Fly Imperial IPA [4-pack]",20.2
"61","Hold On To Sunshine Milk Stout with Chocolate + Peanut Butter + Coffee [4-pack]","https://treehousebrew.com/shop/p/hold-on-to-sunshine-milk-stout-with-chocolate-peanut-butter-coffee-4-pack",TRUE,1,"Hold On To Sunshine Milk Stout with Chocolate + Peanut Butter + Coffee [4-pack]",21.2
"62","Let The Light In Extra Kettle + Dry-hopped Double IPA [4-pack]","https://treehousebrew.com/shop/p/let-the-light-in-extra-kettle-dry-hopped-double-ipa-4-pack",TRUE,1,"Let The Light In Extra Kettle + Dry-hopped Double IPA [4-pack]",21.2
"63","Juice Project Citra + Bru-1 [4-pack]","https://treehousebrew.com/shop/p/juice-project-citra-bru-1",TRUE,1,"Juice Project Citra + Bru-1 [4-pack]",21.2
"64","Impermanence Imperial Milk Stout with Chocolate + Maple + Coffee [4-pack]","https://treehousebrew.com/shop/p/impermanence-imperial-milk-stout-with-chocolate-maple-coffee",TRUE,1,"Impermanence Imperial Milk Stout with Chocolate + Maple + Coffee [4-pack]",34.2
"65","Nervous Energy Milk Stout with Maple + Vanilla + Cinnamon [4-pack]","https://treehousebrew.com/shop/p/nervous-energy-milk-stout-with-maple-vanilla-cinnamon-4-pack",TRUE,1,"Nervous Energy Milk Stout with Maple + Vanilla + Cinnamon [4-pack]",21.2
